timestamp,pod_name,pod_cpu_request_milli,pod_ram_request_mib,candidate_node_name,node_cpu_total_milli,node_ram_total_mib,node_cpu_model_energy_val,node_type,energy_before,energy_after
2025-06-01T19:36:00.765798537Z,workload-4215,1757,1153433600,edge-5,2000,2048,200.1000,edge,161.5013,627.0858
2025-06-01T19:36:00.768381846Z,workload-4215,1757,1153433600,cloud-5,20000,65536,200.1000,cloud,513.4236,539.5318
2025-06-01T19:36:00.771581089Z,workload-4215,1757,1153433600,cloud-2,10000,24576,200.1000,cloud,395.9745,451.1292
2025-06-01T19:36:00.774452355Z,workload-4215,1757,1153433600,cloud-7,32000,65536,200.1000,cloud,536.8903,557.8903
2025-06-01T19:36:00.777318103Z,workload-4215,1757,1153433600,edge-10,4000,5120,200.1000,edge,186.5013,412.1292
2025-06-01T19:36:00.779674496Z,workload-4215,1757,1153433600,edge-4,2000,1536,200.1000,edge,182.5013,620.7273
2025-06-01T19:36:00.780169814Z,workload-4215,1757,1153433600,cloud-4,6000,49152,200.1000,cloud,442.1292,592.9039
2025-06-01T19:36:00.78027318Z,workload-4215,1757,1153433600,edge-8,3000,1280,200.1000,edge,169.5013,467.7821
2025-06-01T19:36:00.781630555Z,workload-4215,1757,1153433600,cloud-6,24000,61440,200.1000,cloud,593.2624,674.0858
2025-06-01T19:36:00.782093536Z,workload-4215,1757,1153433600,edge-6,2000,3072,200.1000,edge,181.5013,627.0858
2025-06-01T19:36:00.782260877Z,workload-4215,1757,1153433600,cloud-8,8000,40960,200.1000,cloud,491.4236,590.9039
2025-06-01T19:36:00.784119787Z,workload-4215,1757,1153433600,edge-11,4000,6144,200.1000,edge,294.3014,460.4236
2025-06-01T19:36:00.790340945Z,workload-4215,1757,1153433600,edge-9,3000,2560,200.1000,edge,162.5013,466.4236
2025-06-01T19:36:00.792210051Z,workload-4215,1757,1153433600,edge-12,4000,8192,200.1000,edge,303.3014,454.7821
2025-06-01T19:36:00.879746198Z,workload-7286,1200,3221225472,edge-10,4000,5120,200.1000,edge,161.5013,359.0268
2025-06-01T19:36:00.890752846Z,workload-7286,1200,3221225472,edge-7,3000,4096,200.1000,edge,183.5013,397.9872
2025-06-01T19:36:00.891233497Z,workload-7286,1200,3221225472,cloud-6,24000,61440,200.1000,cloud,575.9039,645.3063
2025-06-01T19:36:00.894845925Z,workload-7286,1200,3221225472,cloud-7,32000,65536,200.1000,cloud,530.8903,537.8903
2025-06-01T19:36:00.895297173Z,workload-7286,1200,3221225472,cloud-5,20000,65536,200.1000,cloud,515.7821,564.8903
2025-06-01T19:36:00.896254494Z,workload-7286,1200,3221225472,cloud-8,8000,40960,200.1000,cloud,517.4236,565.9039
2025-06-01T19:36:00.897577647Z,workload-7286,1200,3221225472,edge-11,4000,6144,200.1000,edge,296.3014,424.1292
2025-06-01T19:36:00.898656563Z,workload-7286,1200,3221225472,edge-12,4000,8192,200.1000,edge,314.3014,430.1292
2025-06-01T19:36:00.899195183Z,workload-7286,1200,3221225472,cloud-2,10000,24576,200.1000,cloud,454.1292,518.7821
2025-06-01T19:36:00.899979646Z,workload-7286,1200,3221225472,cloud-1,8000,16384,200.1000,cloud,415.2842,492.7821
2025-06-01T19:36:00.899994033Z,workload-7286,1200,3221225472,cloud-3,16000,32768,200.1000,cloud,517.4236,519.4236
2025-06-01T19:36:00.900868243Z,workload-7286,1200,3221225472,edge-6,2000,3072,200.1000,edge,165.5013,507.4454
2025-06-01T19:36:00.901031883Z,workload-7286,1200,3221225472,cloud-4,6000,49152,200.1000,cloud,452.1292,540.5318
2025-06-01T19:36:00.987694588Z,workload-2684,4500,5368709120,cloud-5,20000,65536,200.1000,cloud,482.4236,588.9039
2025-06-01T19:36:00.989838522Z,workload-2684,4500,5368709120,cloud-1,8000,16384,200.1000,cloud,441.2842,704.8457
2025-06-01T19:36:00.990956689Z,workload-2684,4500,5368709120,cloud-6,24000,61440,200.1000,cloud,581.2624,755.5725
2025-06-01T19:36:00.991118373Z,workload-2684,4500,5368709120,cloud-2,10000,24576,200.1000,cloud,486.4236,749.5725
2025-06-01T19:36:00.991739127Z,workload-2684,4500,5368709120,cloud-7,32000,65536,200.1000,cloud,558.8903,578.2624
2025-06-01T19:36:00.991747647Z,workload-2684,4500,5368709120,cloud-3,16000,32768,200.1000,cloud,485.7821,591.2624
2025-06-01T19:36:01.089642101Z,workload-5964,1552,7077888000,cloud-2,10000,24576,200.1000,cloud,510.4236,568.5318
2025-06-01T19:36:01.090667588Z,workload-5964,1552,7077888000,cloud-8,8000,40960,200.1000,cloud,503.4236,573.9039
2025-06-01T19:36:01.090920066Z,workload-5964,1552,7077888000,cloud-1,8000,16384,200.1000,cloud,424.2842,482.7821
2025-06-01T19:36:01.091228348Z,workload-5964,1552,7077888000,cloud-5,20000,65536,200.1000,cloud,592.2624,674.0858
2025-06-01T19:36:01.091879274Z,workload-5964,1552,7077888000,cloud-7,32000,65536,200.1000,cloud,533.8903,555.8903
2025-06-01T19:36:01.092094456Z,workload-5964,1552,7077888000,cloud-6,24000,61440,200.1000,cloud,594.2624,681.0858
2025-06-01T19:36:01.092689997Z,workload-5964,1552,7077888000,cloud-4,6000,49152,200.1000,cloud,457.1292,574.9039
2025-06-01T19:36:01.093629928Z,workload-5964,1552,7077888000,cloud-3,16000,32768,200.1000,cloud,485.4236,552.5318
2025-06-01T19:36:01.193596658Z,workload-6300,1521,5033164800,cloud-6,24000,61440,200.1000,cloud,573.9039,664.7273
2025-06-01T19:36:01.193863314Z,workload-6300,1521,5033164800,edge-10,4000,5120,200.1000,edge,183.5013,402.2842
2025-06-01T19:36:01.194462347Z,workload-6300,1521,5033164800,edge-11,4000,6144,200.1000,edge,318.3014,465.4236
2025-06-01T19:36:01.194551465Z,workload-6300,1521,5033164800,cloud-1,8000,16384,200.1000,cloud,420.2842,491.7821
2025-06-01T19:36:01.19526881Z,workload-6300,1521,5033164800,cloud-5,20000,65536,200.1000,cloud,596.9039,655.7273
2025-06-01T19:36:01.195612292Z,workload-6300,1521,5033164800,cloud-2,10000,24576,200.1000,cloud,506.7821,541.8903
2025-06-01T19:36:01.199112833Z,workload-6300,1521,5033164800,edge-12,4000,8192,200.1000,edge,300.3014,428.9891
2025-06-01T19:36:01.201863901Z,workload-6300,1521,5033164800,cloud-3,16000,32768,200.1000,cloud,502.7821,547.8039
2025-06-01T19:36:01.202079154Z,workload-6300,1521,5033164800,cloud-7,32000,65536,200.1000,cloud,558.5318,585.9039
2025-06-01T19:36:01.203158349Z,workload-6300,1521,5033164800,cloud-4,6000,49152,200.1000,cloud,444.1292,598.9039
2025-06-01T19:36:01.202803413Z,workload-6300,1521,5033164800,cloud-8,8000,40960,200.1000,cloud,499.7821,575.2624
2025-06-01T19:36:01.297215206Z,workload-5245,1759,2359296000,cloud-7,32000,65536,200.1000,cloud,564.5318,571.9039
2025-06-01T19:36:01.298446656Z,workload-5245,1759,2359296000,cloud-5,20000,65536,200.1000,cloud,575.2624,671.0858
2025-06-01T19:36:01.300755068Z,workload-5245,1759,2359296000,cloud-4,6000,49152,200.1000,cloud,445.1292,564.2624
2025-06-01T19:36:01.302700231Z,workload-5245,1759,2359296000,cloud-6,24000,61440,200.1000,cloud,567.9039,642.7273
2025-06-01T19:36:01.302777896Z,workload-5245,1759,2359296000,cloud-1,8000,16384,200.1000,cloud,414.2842,508.7821
2025-06-01T19:36:01.304715028Z,workload-5245,1759,2359296000,cloud-3,16000,32768,200.1000,cloud,558.4454,572.9039
2025-06-01T19:36:01.305097831Z,workload-5245,1759,2359296000,cloud-2,10000,24576,200.1000,cloud,488.4236,589.9039
2025-06-01T19:36:01.306707335Z,workload-5245,1759,2359296000,edge-11,4000,6144,200.1000,edge,300.3014,445.4236
2025-06-01T19:36:01.307720809Z,workload-5245,1759,2359296000,cloud-8,8000,40960,200.1000,cloud,496.7821,588.2624
2025-06-01T19:36:01.311606597Z,workload-5245,1759,2359296000,edge-9,3000,2560,200.1000,edge,165.5013,441.7821
2025-06-01T19:36:01.31167581Z,workload-5245,1759,2359296000,edge-10,4000,5120,200.1000,edge,158.5013,418.1292
2025-06-01T19:36:01.31232499Z,workload-5245,1759,2359296000,edge-7,3000,4096,200.1000,edge,158.5013,442.4236
2025-06-01T19:36:01.313597019Z,workload-5245,1759,2359296000,edge-6,2000,3072,200.1000,edge,165.5013,622.0858
2025-06-01T19:36:01.313729718Z,workload-5245,1759,2359296000,edge-12,4000,8192,200.1000,edge,307.3014,440.4236
2025-06-01T19:36:01.394368918Z,workload-7183,4000,5368709120,cloud-2,10000,24576,200.1000,cloud,495.7821,695.8457
2025-06-01T19:36:01.399936426Z,workload-7183,4000,5368709120,cloud-6,24000,61440,200.1000,cloud,576.9039,717.8457
2025-06-01T19:36:01.401120245Z,workload-7183,4000,5368709120,cloud-1,8000,16384,200.1000,cloud,423.2842,657.7273
2025-06-01T19:36:01.401205871Z,workload-7183,4000,5368709120,cloud-5,20000,65536,200.1000,cloud,576.2624,754.5725
2025-06-01T19:36:01.403948349Z,workload-7183,4000,5368709120,cloud-3,16000,32768,200.1000,cloud,554.4454,674.7273
2025-06-01T19:36:01.404020775Z,workload-7183,4000,5368709120,cloud-7,32000,65536,200.1000,cloud,568.8903,677.6647
2025-06-01T19:36:01.505383782Z,workload-5554,1100,3221225472,cloud-3,16000,32768,200.1000,cloud,522.4454,546.5318
2025-06-01T19:36:01.507352622Z,workload-5554,1100,3221225472,edge-7,3000,4096,200.1000,edge,167.5013,401.2842
2025-06-01T19:36:01.507925325Z,workload-5554,1100,3221225472,cloud-8,8000,40960,200.1000,cloud,493.4236,570.9039
2025-06-01T19:36:01.510884033Z,workload-5554,1100,3221225472,edge-11,4000,6144,200.1000,edge,311.3014,412.1292
2025-06-01T19:36:01.511237083Z,workload-5554,1100,3221225472,cloud-4,6000,49152,200.1000,cloud,468.1292,562.8903
2025-06-01T19:36:01.511279826Z,workload-5554,1100,3221225472,cloud-5,20000,65536,200.1000,cloud,603.2624,644.6647
2025-06-01T19:36:01.511395973Z,workload-5554,1100,3221225472,cloud-6,24000,61440,200.1000,cloud,578.2624,641.6647
2025-06-01T19:36:01.511926561Z,workload-5554,1100,3221225472,edge-6,2000,3072,200.1000,edge,181.5013,461.4236
2025-06-01T19:36:01.512029718Z,workload-5554,1100,3221225472,cloud-1,8000,16384,200.1000,cloud,438.2842,468.3475
2025-06-01T19:36:01.512728066Z,workload-5554,1100,3221225472,cloud-7,32000,65536,200.1000,cloud,643.6647,659.6647
2025-06-01T19:36:01.517103235Z,workload-5554,1100,3221225472,cloud-2,10000,24576,200.1000,cloud,507.7821,569.8903
2025-06-01T19:36:01.518020188Z,workload-5554,1100,3221225472,edge-12,4000,8192,200.1000,edge,301.3014,408.9872
2025-06-01T19:36:01.610905309Z,workload-5478,900,4294967296,cloud-4,6000,49152,200.1000,cloud,457.1292,554.4454
2025-06-01T19:36:01.611088853Z,workload-5478,900,4294967296,cloud-5,20000,65536,200.1000,cloud,577.9039,662.3063
2025-06-01T19:36:01.612416057Z,workload-5478,900,4294967296,cloud-1,8000,16384,200.1000,cloud,488.9891,535.5318
2025-06-01T19:36:01.614140661Z,workload-5478,900,4294967296,edge-7,3000,4096,200.1000,edge,167.5013,364.0268
2025-06-01T19:36:01.615375394Z,workload-5478,900,4294967296,edge-11,4000,6144,200.1000,edge,291.3014,384.2842
2025-06-01T19:36:01.617136315Z,workload-5478,900,4294967296,cloud-2,10000,24576,200.1000,cloud,496.7821,550.8903
2025-06-01T19:36:01.617265313Z,workload-5478,900,4294967296,edge-12,4000,8192,200.1000,edge,314.3014,403.2842
2025-06-01T19:36:01.617301002Z,workload-5478,900,4294967296,cloud-3,16000,32768,200.1000,cloud,531.8039,538.8903
2025-06-01T19:36:01.619110184Z,workload-5478,900,4294967296,cloud-8,8000,40960,200.1000,cloud,487.4236,535.5318
2025-06-01T19:36:01.61991092Z,workload-5478,900,4294967296,cloud-7,32000,65536,200.1000,cloud,670.3063,642.3063
2025-06-01T19:36:01.620073791Z,workload-5478,900,4294967296,cloud-6,24000,61440,200.1000,cloud,585.9039,666.3063
2025-06-01T19:36:01.801335256Z,workload-2144,1230,2883584000,cloud-2,10000,24576,200.1000,cloud,520.7821,539.8903
2025-06-01T19:36:01.802389867Z,workload-2144,1230,2883584000,cloud-6,24000,61440,200.1000,cloud,575.2624,640.6647
2025-06-01T19:36:01.803406763Z,workload-2144,1230,2883584000,cloud-1,8000,16384,200.1000,cloud,500.9891,565.5318
2025-06-01T19:36:01.804098127Z,workload-2144,1230,2883584000,cloud-5,20000,65536,200.1000,cloud,584.2624,647.6647
2025-06-01T19:36:01.806053209Z,workload-2144,1230,2883584000,edge-12,4000,8192,200.1000,edge,309.3014,403.1292
2025-06-01T19:36:01.80686058Z,workload-2144,1230,2883584000,cloud-7,32000,65536,200.1000,cloud,663.3063,652.7273
2025-06-01T19:36:01.807031832Z,workload-2144,1230,2883584000,edge-10,4000,5120,200.1000,edge,428.1292,539.2624
2025-06-01T19:36:01.808664803Z,workload-2144,1230,2883584000,edge-6,2000,3072,200.1000,edge,158.5013,495.5318
2025-06-01T19:36:01.811285407Z,workload-2144,1230,2883584000,cloud-8,8000,40960,200.1000,cloud,496.4236,588.9039
2025-06-01T19:36:01.812872283Z,workload-2144,1230,2883584000,cloud-3,16000,32768,200.1000,cloud,526.4454,548.5318
2025-06-01T19:36:01.814196343Z,workload-2144,1230,2883584000,edge-7,3000,4096,200.1000,edge,178.5013,409.1292
2025-06-01T19:36:01.814366408Z,workload-2144,1230,2883584000,edge-11,4000,6144,200.1000,edge,289.3014,414.1292
2025-06-01T19:36:01.815203741Z,workload-2144,1230,2883584000,cloud-4,6000,49152,200.1000,cloud,537.8039,659.9688
2025-06-01T19:36:01.903088609Z,workload-45,1000,6442450944,cloud-4,6000,49152,200.1000,cloud,524.8039,582.2624
2025-06-01T19:36:01.907077902Z,workload-45,1000,6442450944,cloud-1,8000,16384,200.1000,cloud,489.3475,541.8903
2025-06-01T19:36:01.907994925Z,workload-45,1000,6442450944,cloud-5,20000,65536,200.1000,cloud,593.2624,663.6647
2025-06-01T19:36:01.909059174Z,workload-45,1000,6442450944,cloud-6,24000,61440,200.1000,cloud,596.2624,645.6647
2025-06-01T19:36:01.909204166Z,workload-45,1000,6442450944,cloud-7,32000,65536,200.1000,cloud,675.3063,669.3063
2025-06-01T19:36:01.909934013Z,workload-45,1000,6442450944,cloud-2,10000,24576,200.1000,cloud,494.7821,551.8903
2025-06-01T19:36:01.91118439Z,workload-45,1000,6442450944,cloud-3,16000,32768,200.1000,cloud,532.4454,537.5318
2025-06-01T19:36:01.911744591Z,workload-45,1000,6442450944,cloud-8,8000,40960,200.1000,cloud,483.7821,551.8903
